rank,finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,selfMade,gender,birthDate,lastName,firstName,country_cpi,country_gdp,country_population,country_lat, country_long,city_lat,city_long
2020,1400,Finance & Investments,Michael Lee-Chin,72.0,Canada,Burlington,Mutual funds,Finance & Investments,Canada,True,M,1/3/1951 0:00,Lee-Chin,Michael,116.76,"$1,736,425,629,520 ",36991981.0,56.130366,-106.346771,43.3167,-79.8
2020,1400,Service,Manfredi Lefebvre d'Ovidio & family,69.0,Monaco,Monte Carlo,Cruises,Service,Italy,False,M,4/30/1953 0:00,Lefebvre d'Ovidio,Manfredi,,"$7,184,844,193 ",38964.0,43.7384176,7.4246158,,
2020,1400,Fashion & Retail,Bernard Lewis & family,97.0,United Kingdom,London,Fashion retailer,Fashion & Retail,United Kingdom,True,M,2/10/1926 0:00,Lewis,Bernard,119.62,"$2,827,113,184,696 ",66834405.0,55.378051,-3.435973,51.5072,-0.1275
2020,1400,Metals & Mining,Li Jinyang,,China,Chifeng,Mining,Metals & Mining,China,False,F,,Li,Jinyang,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,42.257,118.888
2020,1400,Automotive,William Li,48.0,China,Beijing,Electric vehicles,Automotive,China,True,M,1/1/1975 0:00,Li,William,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,39.9067,116.3975
2020,1400,Manufacturing,Jenny Lindén Urnes,52.0,Sweden,Helsingborg,Powdered metal,Manufacturing,Sweden,False,F,3/29/1971 0:00,Lindén Urnes,Jenny,110.51,"$530,832,908,738 ",10285453.0,60.128161,18.643501,56.05,12.7167
2020,1400,Healthcare,Liu Fangyi,53.0,China,Shanghai,Medical equipment,Healthcare,China,True,M,,Liu,Fangyi,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,31.2286,121.4747
2020,1400,Technology,K.C. Liu,69.0,Taiwan,Taipei,Manufacturing,Technology,Taiwan,True,M,3/20/1954 0:00,Liu,K.C.,,,,,,25.0375,121.5625
2020,1400,Manufacturing,Liu Ming Chung,60.0,Hong Kong,Hong Kong,Paper,Manufacturing,Brazil,True,M,1/1/1963 0:00,Liu,Ming Chung,,,,,,22.3,114.2
2020,1400,Metals & Mining,Anatoly Lomakin,70.0,Russia,Moscow,Investments,Metals & Mining,Russia,True,M,6/30/1952 0:00,Lomakin,Anatoly,180.75,"$1,699,876,578,871 ",144373535.0,61.52401,105.318756,55.7558,37.6172
2020,1400,Food & Beverage,Brandt Louie,79.0,Canada,Vancouver,Drugstores,Food & Beverage,Canada,False,M,7/5/1943 0:00,Louie,Brandt,116.76,"$1,736,425,629,520 ",36991981.0,56.130366,-106.346771,49.25,-123.1
2020,1400,Diversified,Lucia Maggi & family,90.0,Brazil,Rondonopolis,Agribusiness,Diversified,Brazil,True,F,7/20/1932 0:00,Maggi,Lucia,167.4,"$1,839,758,040,766 ",212559417.0,-14.235004,-51.92528,-16.4667,-54.6333
2020,1400,Media & Entertainment,Gary Magness,69.0,United States,Denver,"Cable TV, investments",Media & Entertainment,United States,False,M,2/26/1954 0:00,Magness,Gary,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,39.762,-104.8758
2020,1400,Technology,Mao Lixiang & family,82.0,China,Ningbo,Cooking appliances,Technology,China,True,M,1/1/1941 0:00,Mao,Lixiang,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,29.8603,121.6245
2020,1400,Manufacturing,David McMurtry,82.0,United Kingdom,Wotton-under-Edge,Manufacturing,Manufacturing,United Kingdom,True,M,5/3/1940 0:00,McMurtry,David,119.62,"$2,827,113,184,696 ",66834405.0,55.378051,-3.435973,,
2020,1400,Manufacturing,Deepak Mehta,66.0,India,Vadodara,Chemicals,Manufacturing,India,False,M,12/12/1956 0:00,Mehta,Deepak,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,22.3,73.2
2020,1400,Real Estate,Miao Shouliang,68.0,China,Shenzhen,Real estate,Real Estate,China,True,M,1/1/1955 0:00,Miao,Shouliang,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,22.5415,114.0596
2020,1400,Healthcare,Miao Yongjun,55.0,China,Zhengzhou,Clinical diagnostics,Healthcare,China,True,M,12/1/1967 0:00,Miao,Yongjun,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,34.764,113.684
2020,1400,Real Estate,Yoshiko Mori,82.0,Japan,Tokyo,Real estate,Real Estate,Japan,False,F,9/24/1940 0:00,Mori,Yoshiko,105.48,"$5,081,769,542,380 ",126226568.0,36.204824,138.252924,35.6897,139.6922
2020,1400,Technology,Marius Nacht,57.0,Israel,Tel Aviv,Software,Technology,Israel,True,M,1/1/1966 0:00,Nacht,Marius,108.15,"$395,098,666,122 ",9053300.0,31.046051,34.851612,,
2020,1400,Healthcare,Tadako Nakatani,,Japan,Kobe,Medical diagnostic equipment,Healthcare,Japan,False,F,,Nakatani,Tadako,105.48,"$5,081,769,542,380 ",126226568.0,36.204824,138.252924,34.69,135.1956
2020,1400,Metals & Mining,Vadim Novinsky,59.0,Ukraine,Kiev,Steel,Metals & Mining,Ukraine,True,M,6/3/1963 0:00,Novinsky,Vadim,281.66,"$153,781,069,118 ",44385155.0,48.379433,31.16558,,
2020,1400,Finance & Investments,Niti Osathanugrah,49.0,Thailand,Bangkok,"Energy drinks,investments",Finance & Investments,Thailand,False,M,10/18/1973 0:00,Osathanugrah,Niti,113.27,"$543,649,976,166 ",69625582.0,15.870032,100.992541,13.7525,100.4942
2020,1400,Finance & Investments,Gretel Packer,57.0,Australia,Sydney,Investments,Finance & Investments,Australia,False,F,4/1/1966 0:00,Packer,Gretel,119.8,"$1,392,680,589,329 ",25766605.0,-25.274398,133.775136,-33.8678,151.21
2020,1400,Manufacturing,Pan Longquan,58.0,China,Nanjing,Manufacturing,Manufacturing,China,True,M,1/1/1965 0:00,Pan,Longquan,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,32.0608,118.7789
2020,1400,Real Estate,Pan Shiyi,60.0,China,Beijing,Real estate,Real Estate,China,True,M,1/1/1963 0:00,Pan,Shiyi,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,39.9067,116.3975
2020,1400,Healthcare,David Paul,56.0,United States,Audubon,Medical devices,Healthcare,United States,True,M,12/25/1966 0:00,Paul,David,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,40.1304,-75.428
2020,1400,Healthcare,David Paul,56.0,United States,Audubon,Medical devices,Healthcare,United States,True,M,12/25/1966 0:00,Paul,David,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,39.8906,-75.0722
2020,1400,Fashion & Retail,Tom Persson,38.0,Sweden,Stockholm,H&M,Fashion & Retail,Sweden,False,M,1/1/1985 0:00,Persson,Tom,110.51,"$530,832,908,738 ",10285453.0,60.128161,18.643501,59.3294,18.0686
2020,1400,Automotive,Qian Jinghong,50.0,China,Wuxi,Electric scooters,Automotive,China,True,F,1/1/1973 0:00,Qian,Jinghong,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,31.491,120.312
2020,1400,Automotive,Qian Jinghong,50.0,China,Wuxi,Electric scooters,Automotive,China,True,F,1/1/1973 0:00,Qian,Jinghong,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,26.58,111.841
2020,1400,Manufacturing,Qin Long,57.0,China,Qingdao,Tire,Manufacturing,China,True,M,7/1/1965 0:00,Qin,Long,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,36.0669,120.3827
2020,1400,Healthcare,M.Satyanarayana Reddy,65.0,India,Hyderabad,Pharmaceuticals,Healthcare,India,True,M,4/18/1957 0:00,Reddy,M.Satyanarayana,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,17.3617,78.4747
2020,1400,Diversified,Mochtar Riady & family,93.0,Indonesia,Jakarta,Diversified,Diversified,Indonesia,True,M,5/12/1929 0:00,Riady,Mochtar,151.18,"$1,119,190,780,753 ",270203917.0,-0.789275,113.921327,-6.175,106.8275
2020,1400,Fashion & Retail,Rihanna,35.0,United States,Los Angeles,"Music, cosmetics",Fashion & Retail,Barbados,True,F,2/20/1988 0:00,Rihanna,,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,34.1141,-118.4068
2020,1400,Construction & Engineering,Boris Rotenberg,66.0,Russia,Moscow,"Construction, pipes, chemicals",Construction & Engineering,Russia,True,M,1/3/1957 0:00,Rotenberg,Boris,180.75,"$1,699,876,578,871 ",144373535.0,61.52401,105.318756,55.7558,37.6172
2020,1400,Real Estate,Subhash Runwal,79.0,India,Mumbai,Real estate,Real Estate,India,True,M,5/22/1943 0:00,Runwal,Subhash,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,19.0761,72.8775
2020,1400,Manufacturing,Igor Rybakov,50.0,Russia,Moscow,Building materials,Manufacturing,Russia,True,M,5/16/1972 0:00,Rybakov,Igor,180.75,"$1,699,876,578,871 ",144373535.0,61.52401,105.318756,55.7558,37.6172
2020,1400,Healthcare,Carlos Sanchez,61.0,Brazil,Santo Andre,Generic drugs,Healthcare,Brazil,False,M,1/21/1962 0:00,Sanchez,Carlos,167.4,"$1,839,758,040,766 ",212559417.0,-14.235004,-51.92528,-23.6572,-46.5333
2020,1400,Real Estate,Martin Selig,85.0,United States,Seattle,Real estate,Real Estate,United States,True,M,12/31/1937 0:00,Selig,Martin,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,47.6211,-122.3244
2020,1400,Energy,Airat Shaimiev,61.0,Russia,Kazan,"Refinery, chemicals",Energy,Russia,True,M,3/7/1962 0:00,Shaimiev,Airat,180.75,"$1,699,876,578,871 ",144373535.0,61.52401,105.318756,55.7964,49.1089
2020,1400,Energy,Radik Shaimiev,58.0,Russia,Kazan,"Refinery, chemicals",Energy,Russia,True,M,11/14/1964 0:00,Shaimiev,Radik,180.75,"$1,699,876,578,871 ",144373535.0,61.52401,105.318756,55.7964,49.1089
2020,1400,Fashion & Retail,Nobutoshi Shimamura,97.0,Japan,Saitama,Retail,Fashion & Retail,Japan,True,M,3/8/1926 0:00,Shimamura,Nobutoshi,105.48,"$5,081,769,542,380 ",126226568.0,36.204824,138.252924,35.8614,139.6456
2020,1400,Technology,Jared Smith,48.0,United States,Provo,Cloud computing,Technology,United States,True,M,10/2/1974 0:00,Smith,Jared,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,40.2457,-111.6457
2020,1400,Fashion & Retail,Charlotte Soderstrom,46.0,Sweden,Stockholm,H&M,Fashion & Retail,Sweden,False,F,1/1/1977 0:00,Soderstrom,Charlotte,110.51,"$530,832,908,738 ",10285453.0,60.128161,18.643501,59.3294,18.0686
2020,1400,Healthcare,Anand Surana,52.0,India,Bangalore,Pharmaceuticals,Healthcare,India,False,M,3/24/1971 0:00,Surana,Anand,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,12.9789,77.5917
2020,1400,Healthcare,Dilip Surana,57.0,India,Bangalore,Pharmaceuticals,Healthcare,India,False,M,1/18/1966 0:00,Surana,Dilip,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,12.9789,77.5917
2020,1400,Finance & Investments,Wilma Tisch,95.0,United States,New York,Diversified,Finance & Investments,United States,False,F,6/25/1927 0:00,Tisch,Wilma,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,40.6943,-73.9249
2020,1400,Technology,Jianyi Wang,60.0,China,Hangzhou,Fiber optic cables,Technology,China,True,M,1/12/1963 0:00,Wang,Jianyi,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,30.267,120.153
2020,1400,Logistics,Wang Jilei,58.0,China,Shanghai,Logistics,Logistics,China,True,M,1/1/1965 0:00,Wang,Jilei,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,31.2286,121.4747
2020,1400,Manufacturing,Shuifu Wang,68.0,China,Hangzhou,Manufacturing,Manufacturing,China,True,M,2/10/1955 0:00,Wang,Shuifu,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,30.267,120.153
2020,1400,Manufacturing,Wang Yanqing & family,76.0,China,Weihai,Carbon fiber products,Manufacturing,China,False,F,7/2/1946 0:00,Wang,Yanqing,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,37.5133,122.1205
2020,1400,Metals & Mining,Wang Zelong,26.0,China,Jiaozuo,Chemicals,Metals & Mining,China,False,M,7/1/1996 0:00,Wang,Zelong,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,35.2157,113.2419
2020,1400,Manufacturing,Werner O. Weber,84.0,Switzerland,Zurich,Electronic components,Manufacturing,Switzerland,True,M,2/9/1939 0:00,Weber,Werner O.,99.55,"$703,082,435,360 ",8574832.0,46.818188,8.227512,47.3744,8.5411
2020,1400,Manufacturing,Anne Werninghaus,37.0,Brazil,Joinville,Industrial machinery,Manufacturing,Brazil,False,F,1/1/1986 0:00,Werninghaus,Anne,167.4,"$1,839,758,040,766 ",212559417.0,-14.235004,-51.92528,,
2020,1400,Finance & Investments,"Alfred West, Jr.",80.0,United States,Paoli,Money management,Finance & Investments,United States,True,M,12/7/1942 0:00,West,Alfred,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,,
2020,1400,Manufacturing,Bo Wu,68.0,China,Nanjing,Machinery,Manufacturing,China,True,M,5/1/1954 0:00,Wu,Bo,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,32.0608,118.7789
2020,1400,Manufacturing,Wu Chaoqun,53.0,China,Meishan,Chemicals,Manufacturing,China,True,M,5/18/1969 0:00,Wu,Chaoqun,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,30.0771,103.8484
2020,1400,Manufacturing,Wu Chaoqun,53.0,China,Meishan,Chemicals,Manufacturing,China,True,M,5/18/1969 0:00,Wu,Chaoqun,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,34.1736,112.839
2020,1400,Technology,Swift Xie,43.0,China,Shenzhen,Drones,Technology,China,True,M,1/1/1980 0:00,Xie,Swift,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,22.5415,114.0596
2020,1400,Manufacturing,Xu Guozhong & family,59.0,China,Changzhou,Motors,Manufacturing,China,True,M,9/1/1963 0:00,Xu,Guozhong,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,31.811,119.974
2020,1400,Food & Beverage,Yao Kuizhang,58.0,China,Hengshui,Beverages,Food & Beverage,China,True,M,1/1/1965 0:00,Yao,Kuizhang,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,37.739,115.669
2020,1400,Real Estate,Yu Peidi,63.0,China,Shanghai,Real estate,Real Estate,Hong Kong,True,M,1/1/1960 0:00,Yu,Peidi,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,31.2286,121.4747
2020,1400,Healthcare,Yuan Liping,52.0,China,Shenzhen,Pharmaceuticals,Healthcare,Canada,False,F,1/1/1971 0:00,Yuan,Liping,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,22.5415,114.0596
2020,1400,Manufacturing,Zhang Chuanwei & family,60.0,China,Zhongshan,Machinery,Manufacturing,China,True,M,6/15/1962 0:00,Zhang,Chuanwei,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,22.517,113.3925
2020,1400,Manufacturing,Zhang Chuanwei & family,60.0,China,Zhongshan,Machinery,Manufacturing,China,True,M,6/15/1962 0:00,Zhang,Chuanwei,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,34.943,105.8771
2020,1400,Real Estate,Zhang Keqiang,62.0,China,Guangzhou,Real estate,Real Estate,China,True,M,4/29/1960 0:00,Zhang,Keqiang,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,23.13,113.26
2020,1400,Real Estate,Zhang Xin,57.0,China,Beijing,Real estate,Real Estate,China,True,F,8/24/1965 0:00,Zhang,Xin,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,39.9067,116.3975
2020,1400,Manufacturing,Xinghai Zhang & family,60.0,China,Chongqing,Machinery,Manufacturing,China,True,M,1/1/1963 0:00,Zhang,Xinghai,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,29.5637,106.5504
2020,1400,Manufacturing,Zheng Jianjiang & family,62.0,China,Ningbo,Electrical equipment,Manufacturing,China,True,M,1/1/1961 0:00,Zheng,Jianjiang,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,29.8603,121.6245
2020,1400,Real Estate,Zhong Sheng Jian,65.0,Singapore,Singapore,Real estate,Real Estate,Singapore,True,M,3/3/1958 0:00,Zhong,Sheng Jian,114.41,"$372,062,527,489 ",5703569.0,1.352083,103.819836,1.3,103.8
2020,1400,Fashion & Retail,Zhou Chengjian,57.0,China,Shanghai,Fashion retail,Fashion & Retail,China,True,M,4/30/1965 0:00,Zhou,Chengjian,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,31.2286,121.4747
2020,1400,Diversified,Boris Zingarevich,63.0,Russia,Saint Petersburg,"Pulp and paper, diversified",Diversified,Russia,True,M,7/8/1959 0:00,Zingarevich,Boris,180.75,"$1,699,876,578,871 ",144373535.0,61.52401,105.318756,59.9375,30.3086
2133,1300,Automotive,A. Jayson Adair,53.0,United States,Dallas,Damaged cars,Automotive,United States,True,M,10/16/1969 0:00,Adair,A. Jayson,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,32.7935,-96.7667
2133,1300,Automotive,A. Jayson Adair,53.0,United States,Dallas,Damaged cars,Automotive,United States,True,M,10/16/1969 0:00,Adair,A. Jayson,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,44.9221,-123.313
2133,1300,Automotive,A. Jayson Adair,53.0,United States,Dallas,Damaged cars,Automotive,United States,True,M,10/16/1969 0:00,Adair,A. Jayson,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,33.9152,-84.8416
2133,1300,Automotive,A. Jayson Adair,53.0,United States,Dallas,Damaged cars,Automotive,United States,True,M,10/16/1969 0:00,Adair,A. Jayson,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,41.3608,-75.9656
2133,1300,Logistics,Soegiarto Adikoesoemo,85.0,Indonesia,Surabaya,Chemicals,Logistics,Indonesia,True,M,3/24/1938 0:00,Adikoesoemo,Soegiarto,151.18,"$1,119,190,780,753 ",270203917.0,-0.789275,113.921327,-7.2458,112.7378
2133,1300,Healthcare,Rajendra Agarwal,64.0,India,Mumbai,Pharmaceuticals,Healthcare,India,True,M,2/25/1959 0:00,Agarwal,Rajendra,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,19.0761,72.8775
2133,1300,Healthcare,Chirayu Amin,76.0,India,Baroda,Pharmaceuticals,Healthcare,India,False,M,12/4/1946 0:00,Amin,Chirayu,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,25.5,76.65
2133,1300,Real Estate,Anant Asavabhokhin,72.0,Thailand,Bangkok,Real estate,Real Estate,Thailand,True,M,8/11/1950 0:00,Asavabhokhin,Anant,113.27,"$543,649,976,166 ",69625582.0,15.870032,100.992541,13.7525,100.4942
2133,1300,Finance & Investments,Roman Avdeev,55.0,Russia,Moscow,"Banking, development",Finance & Investments,Russia,True,M,7/17/1967 0:00,Avdeev,Roman,180.75,"$1,699,876,578,871 ",144373535.0,61.52401,105.318756,55.7558,37.6172
2133,1300,Automotive,Ziv Aviram,64.0,Israel,Mevaseret Zion,Automotive technology,Automotive,Israel,True,M,1/3/1959 0:00,Aviram,Ziv,108.15,"$395,098,666,122 ",9053300.0,31.046051,34.851612,,
2133,1300,Fashion & Retail,Sachin Bansal,41.0,India,Bangalore,Flipkart,Fashion & Retail,India,True,M,8/5/1981 0:00,Bansal,Sachin,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,12.9789,77.5917
2133,1300,Energy,Kiki Barki,83.0,Indonesia,Jakarta,Coal,Energy,Indonesia,True,M,11/25/1939 0:00,Barki,Kiki,151.18,"$1,119,190,780,753 ",270203917.0,-0.789275,113.921327,-6.175,106.8275
2133,1300,Construction & Engineering,Elena Baturina,60.0,United Kingdom,London,"Investments, real estate",Construction & Engineering,Russia,True,F,3/8/1963 0:00,Baturina,Elena,119.62,"$2,827,113,184,696 ",66834405.0,55.378051,-3.435973,51.5072,-0.1275
2133,1300,Healthcare,Banwari Lal Bawri,70.0,India,Mumbai,Pharmaceuticals,Healthcare,India,True,M,4/2/1953 0:00,Bawri,Banwari Lal,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,19.0761,72.8775
2133,1300,Finance & Investments,Othman Benjelloun & family,90.0,Morocco,Casablanca,"Banking, insurance",Finance & Investments,Morocco,False,M,11/1/1932 0:00,Benjelloun,Othman,111.07,"$118,725,279,596 ",36910560.0,31.791702,-7.09262,33.5333,-7.5833
2133,1300,Diversified,Hari Bhartia,66.0,India,Delhi,Diversified,Diversified,India,False,M,12/12/1956 0:00,Bhartia,Hari,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,28.61,77.23
2133,1300,Healthcare,Shyam Bhartia,70.0,India,Delhi,"Pharmaceuticals, food",Healthcare,India,False,M,11/9/1952 0:00,Bhartia,Shyam,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,28.61,77.23
2133,1300,Technology,Stewart Butterfield,50.0,United States,Aspen,Messaging software,Technology,Canada,True,M,3/21/1973 0:00,Butterfield,Stewart,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,,
2133,1300,Technology,Cai Mingtong,71.0,China,Quanzhou,Electronic components,Technology,China,True,M,2/15/1952 0:00,Cai,Mingtong,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,24.8744,118.6757
2133,1300,Technology,Anthony Casalena,40.0,United States,Monkton,Software,Technology,United States,True,M,4/24/1982 0:00,Casalena,Anthony,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,,
2133,1300,Manufacturing,Chang Jianming & family,58.0,China,Shanghai,Industrial equipment,Manufacturing,China,True,M,2/11/1965 0:00,Chang,Jianming,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,31.2286,121.4747
2133,1300,Real Estate,Richard Chang,76.0,Taiwan,Taipei,"Real estate, electronics",Real Estate,Taiwan,True,M,1/1/1947 0:00,Chang,Richard,,,,,,25.0375,121.5625
2133,1300,Metals & Mining,Chen Xuehua,62.0,China,Tongxiang,Minerals processing,Metals & Mining,China,True,M,1/1/1961 0:00,Chen,Xuehua,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,,
2133,1300,Manufacturing,Chen Yin,50.0,China,Shanghai,Power tools,Manufacturing,China,True,M,1/1/1973 0:00,Chen,Yin,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,31.2286,121.4747
2133,1300,Automotive,Chin Jong Hwa,64.0,Taiwan,Taoyuan,Auto parts,Automotive,Taiwan,True,M,6/1/1958 0:00,Chin,Jong Hwa,,,,,,,
2133,1300,Telecom,R. Marcelo Claure,52.0,United States,Miami Beach,Cell phone distribution,Telecom,United States,True,M,12/9/1970 0:00,Claure,R. Marcelo,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,25.8171,-80.1396
2133,1300,Finance & Investments,Alberto Cortina,77.0,Spain,Madrid,Investments,Finance & Investments,Spain,True,M,1/20/1946 0:00,Cortina,Alberto,110.96,"$1,394,116,310,769 ",47076781.0,40.463667,-3.74922,40.4169,-3.7033
